serotype,primer_name,gene,start,end,size,mismatches
35B,cluster_2773_amp1,cluster_2773,4489,5074,585,0
35B,cluster_2774_amp1,cluster_2774,4994,5580,586,0
35B,cluster_2776_amp1,cluster_2776,5978,6576,598,0
35B,cluster_2779_amp1,cluster_2779,7524,8102,578,0
35B,cluster_2786_amp1,cluster_2786,11020,11578,558,0
35B,cluster_2797_amp1,cluster_2797,865,1444,579,0
35B,cluster_2798_amp1,cluster_2798,1364,1944,580,1
35B,cluster_2840_amp1,cluster_2840,699,1298,599,1
35B,cluster_2883_amp1,cluster_2883,1554,2134,580,2
35B,cluster_2884_amp1,cluster_2884,2058,2645,587,0
35B,cluster_2912_amp1,cluster_2912,1490,2057,567,3
35B,cluster_2919_amp1,cluster_2919,4995,5572,577,2
35B,cluster_2950_amp1,cluster_2950,381,964,583,0
35B,cluster_2996_amp1,cluster_2996,2032,2624,592,2
35B,cluster_3068_amp1,cluster_3068,1558,2134,576,1
35B,cluster_3140_amp1,cluster_3140,884,1482,598,0
35B,cluster_3172_amp1,cluster_3172,1558,2134,576,1
35B,cluster_3173_amp1,cluster_3173,2058,2645,587,0
35B,cluster_3177_amp1,cluster_3177,4080,4638,558,0
35B,cluster_3203_amp1,cluster_3203,1558,2134,576,1
35B,cluster_3206_amp1,cluster_3206,4080,4638,558,0
35B,cluster_3247_amp1,cluster_3247,4080,4638,558,0
35B,cluster_3264_amp1,cluster_3264,337,914,577,0
35B,cluster_3303_amp1,cluster_3303,1364,1944,580,1
35B,cluster_3308_amp1,cluster_3308,3872,4443,571,0
35C,cluster_39_amp1,cluster_39,3038,3647,609,1
35C,cluster_140_amp1,cluster_140,1558,2134,576,1
35C,cluster_141_amp1,cluster_141,2058,2645,587,0
35C,cluster_145_amp1,cluster_145,4080,4638,558,0
35C,cluster_179_amp1,cluster_179,1558,2134,576,1
35C,cluster_180_amp1,cluster_180,2058,2645,587,0
35C,cluster_182_amp1,cluster_182,3083,3655,572,4
35C,cluster_184_amp1,cluster_184,4080,4638,558,0
35C,cluster_207_amp1,cluster_207,2058,2645,587,0
35C,cluster_377_amp1,cluster_377,1558,2134,576,1
35C,cluster_379_amp1,cluster_379,2574,3172,598,1
35C,cluster_401_amp1,cluster_401,2058,2645,587,0
35C,cluster_403_amp1,cluster_403,3045,3644,599,2
35C,cluster_579_amp1,cluster_579,4084,4677,593,3
35C,cluster_602_amp1,cluster_602,1558,2134,576,1
35C,cluster_603_amp1,cluster_603,2083,2676,593,1
35C,cluster_634_amp1,cluster_634,1558,2134,576,1
35C,cluster_636_amp1,cluster_636,2556,3125,569,0
35C,cluster_661_amp1,cluster_661,2556,3125,569,0
35C,cluster_697_amp1,cluster_697,1558,2134,576,1
35C,cluster_794_amp1,cluster_794,1558,2134,576,1
35C,cluster_799_amp1,cluster_799,4080,4638,558,0
35C,cluster_876_amp1,cluster_876,1558,2134,576,1
35C,cluster_950_amp1,cluster_950,1558,2134,576,1
35C,cluster_955_amp1,cluster_955,4076,4638,562,2
35C,cluster_956_amp1,cluster_956,4548,5148,600,0
35C,cluster_1031_amp1,cluster_1031,582,1157,575,2
35C,cluster_1149_amp1,cluster_1149,1558,2134,576,1
35C,cluster_1306_amp1,cluster_1306,1559,2134,575,1
35C,cluster_1307_amp1,cluster_1307,2058,2645,587,0
35C,cluster_1348_amp1,cluster_1348,4085,4684,599,0
35C,cluster_1479_amp1,cluster_1479,1026,1625,599,0
35C,cluster_1603_amp1,cluster_1603,2074,2674,600,0
35C,cluster_1635_amp1,cluster_1635,1556,2134,578,0
35C,cluster_1638_amp1,cluster_1638,3045,3644,599,2
35C,cluster_1709_amp1,cluster_1709,2574,3172,598,1
35C,cluster_1780_amp1,cluster_1780,1556,2134,578,0
35C,cluster_1781_amp1,cluster_1781,2058,2645,587,0
35C,cluster_1785_amp1,cluster_1785,4080,4638,558,0
35C,cluster_1810_amp1,cluster_1810,1558,2134,576,1
35C,cluster_1812_amp1,cluster_1812,2574,3174,600,0
35C,cluster_1815_amp1,cluster_1815,4080,4638,558,0
35C,cluster_1874_amp1,cluster_1874,2058,2645,587,0
35C,cluster_1875_amp1,cluster_1875,2574,3174,600,0
35C,cluster_1904_amp1,cluster_1904,3551,4148,597,1
35C,cluster_1905_amp1,cluster_1905,4080,4638,558,0
35C,cluster_1906_amp1,cluster_1906,4548,5148,600,0
35C,cluster_1925_amp1,cluster_1925,4080,4638,558,0
35C,cluster_1926_amp1,cluster_1926,4548,5148,600,0
35C,cluster_1939_amp1,cluster_1939,11035,11627,592,1
35C,cluster_1949_amp1,cluster_1949,16030,16623,593,2
35C,cluster_1981_amp1,cluster_1981,10031,10627,596,0
35C,cluster_1990_amp1,cluster_1990,1026,1625,599,0
35C,cluster_2016_amp1,cluster_2016,248,839,591,1
35C,cluster_2017_amp1,cluster_2017,747,1341,594,1
35C,cluster_2156_amp1,cluster_2156,4587,5169,582,0
35C,cluster_2215_amp1,cluster_2215,1026,1625,599,0
35C,cluster_2219_amp1,cluster_2219,3044,3644,600,0
35C,cluster_2233_amp1,cluster_2233,10031,10627,596,0
35C,cluster_2235_amp1,cluster_2235,11044,11627,583,0
35C,cluster_2236_amp1,cluster_2236,11545,12137,592,0
35C,cluster_2406_amp1,cluster_2406,1558,2134,576,1
35C,cluster_2407_amp1,cluster_2407,2058,2645,587,0
35C,cluster_2496_amp1,cluster_2496,1558,2134,576,1
35C,cluster_2497_amp1,cluster_2497,2079,2676,597,1
35C,cluster_2621_amp1,cluster_2621,1026,1625,599,0
35C,cluster_2622_amp1,cluster_2622,1558,2134,576,1
35C,cluster_2624_amp1,cluster_2624,2556,3125,569,0
35C,cluster_2655_amp1,cluster_2655,2556,3125,569,0
35C,cluster_2656_amp1,cluster_2656,3044,3644,600,1
35C,cluster_2689_amp1,cluster_2689,3919,4514,595,1
35C,cluster_2721_amp1,cluster_2721,2411,2999,588,1
35C,cluster_2722_amp1,cluster_2722,2914,3485,571,0
35C,cluster_2724_amp1,cluster_2724,3919,4514,595,0
35C,cluster_2773_amp1,cluster_2773,4489,5074,585,1
35C,cluster_2774_amp1,cluster_2774,4994,5580,586,0
35C,cluster_2797_amp1,cluster_2797,865,1444,579,0
35C,cluster_2798_amp1,cluster_2798,1364,1944,580,1
35C,cluster_2840_amp1,cluster_2840,699,1298,599,1
35C,cluster_2883_amp1,cluster_2883,1554,2134,580,2
35C,cluster_2884_amp1,cluster_2884,2058,2645,587,0
35C,cluster_2912_amp1,cluster_2912,1490,2057,567,3
35C,cluster_2919_amp1,cluster_2919,4995,5572,577,2
35C,cluster_2950_amp1,cluster_2950,381,964,583,0
35C,cluster_2996_amp1,cluster_2996,2032,2624,592,2
35C,cluster_3068_amp1,cluster_3068,1558,2134,576,1
35C,cluster_3140_amp1,cluster_3140,884,1482,598,0
35C,cluster_3172_amp1,cluster_3172,1558,2134,576,1
35C,cluster_3173_amp1,cluster_3173,2058,2645,587,0
35C,cluster_3177_amp1,cluster_3177,4080,4638,558,0
35C,cluster_3203_amp1,cluster_3203,1558,2134,576,1
35C,cluster_3206_amp1,cluster_3206,4080,4638,558,0
35C,cluster_3247_amp1,cluster_3247,4080,4638,558,0
35C,cluster_3264_amp1,cluster_3264,337,914,577,0
35C,cluster_3293_amp1,cluster_3293,15925,16511,586,0
35C,cluster_3294_amp1,cluster_3294,16447,17010,563,1
35C,cluster_3303_amp1,cluster_3303,1364,1944,580,1
35C,cluster_3308_amp1,cluster_3308,3872,4443,571,0
35C,cluster_3329_amp1,cluster_3329,14448,15025,577,1
35F,cluster_5_amp1,cluster_5,2544,3140,596,2
35F,cluster_229_amp1,cluster_229,2063,2638,575,1
35F,cluster_306_amp1,cluster_306,2064,2638,574,1
35F,cluster_434_amp1,cluster_434,2069,2638,569,0
35F,cluster_743_amp1,cluster_743,2069,2638,569,0
35F,cluster_772_amp1,cluster_772,2069,2638,569,0
35F,cluster_826_amp1,cluster_826,2069,2638,569,0
35F,cluster_917_amp1,cluster_917,2547,3140,593,4
35F,cluster_1031_amp1,cluster_1031,582,1157,575,1
35F,cluster_1214_amp1,cluster_1214,2064,2638,574,1
35F,cluster_1241_amp1,cluster_1241,2069,2638,569,0
35F,cluster_1479_amp1,cluster_1479,1026,1625,599,0
35F,cluster_1482_amp1,cluster_1482,2536,3131,595,2
35F,cluster_1912_amp1,cluster_1912,6654,7224,570,1
35F,cluster_1990_amp1,cluster_1990,1026,1625,599,0
35F,cluster_1992_amp1,cluster_1992,2069,2638,569,0
35F,cluster_2001_amp1,cluster_2001,6559,7159,600,0
35F,cluster_2002_amp1,cluster_2002,7034,7631,597,0
35F,cluster_2004_amp1,cluster_2004,8061,8658,597,0
35F,cluster_2016_amp1,cluster_2016,248,839,591,1
35F,cluster_2017_amp1,cluster_2017,747,1341,594,1
35F,cluster_2215_amp1,cluster_2215,1026,1625,599,0
35F,cluster_2436_amp1,cluster_2436,2069,2638,569,0
35F,cluster_2446_amp1,cluster_2446,7514,8109,595,0
35F,cluster_2449_amp1,cluster_2449,9033,9618,585,0
35F,cluster_2621_amp1,cluster_2621,1026,1625,599,0
35F,cluster_2797_amp1,cluster_2797,865,1444,579,0
35F,cluster_2798_amp1,cluster_2798,1364,1944,580,0
35F,cluster_2844_amp1,cluster_2844,2705,3297,592,0
35F,cluster_2874_amp1,cluster_2874,2295,2881,586,0
35F,cluster_2950_amp1,cluster_2950,381,964,583,0
35F,cluster_2955_amp1,cluster_2955,2885,3460,575,0
35F,cluster_3103_amp1,cluster_3103,2069,2638,569,0
35F,cluster_3140_amp1,cluster_3140,884,1482,598,2
35F,cluster_3264_amp1,cluster_3264,337,914,577,0
35F,cluster_3303_amp1,cluster_3303,1364,1944,580,0
35F,cluster_3355_amp1,cluster_3355,2544,3132,588,1
36A,cluster_5_amp1,cluster_5,4369,4965,596,2
36A,cluster_79_amp1,cluster_79,3908,4502,594,1
36A,cluster_138_amp1,cluster_138,2408,2986,578,1
36A,cluster_140_amp1,cluster_140,3383,3959,576,0
36A,cluster_177_amp1,cluster_177,2408,2986,578,1
36A,cluster_179_amp1,cluster_179,3383,3959,576,0
36A,cluster_206_amp1,cluster_206,18147,18643,496,1
36A,cluster_266_amp1,cluster_266,2907,3490,583,1
36A,cluster_376_amp1,cluster_376,2906,3490,584,0
36A,cluster_377_amp1,cluster_377,3383,3959,576,0
36A,cluster_432_amp1,cluster_432,2906,3490,584,0
36A,cluster_462_amp1,cluster_462,2906,3490,584,0
36A,cluster_602_amp1,cluster_602,3383,3959,576,0
36A,cluster_634_amp1,cluster_634,3383,3959,576,0
36A,cluster_697_amp1,cluster_697,3383,3959,576,0
36A,cluster_741_amp1,cluster_741,2906,3492,586,1
36A,cluster_770_amp1,cluster_770,2906,3490,584,0
36A,cluster_792_amp1,cluster_792,2407,2986,579,0
36A,cluster_794_amp1,cluster_794,3383,3959,576,0
36A,cluster_876_amp1,cluster_876,3383,3959,576,0
36A,cluster_914_amp1,cluster_914,2891,3490,599,2
36A,cluster_917_amp1,cluster_917,4372,4965,593,3
36A,cluster_950_amp1,cluster_950,3383,3959,576,0
36A,cluster_1031_amp1,cluster_1031,2407,2982,575,1
36A,cluster_1036_amp1,cluster_1036,4881,5476,595,3
36A,cluster_1149_amp1,cluster_1149,3383,3959,576,0
36A,cluster_1306_amp1,cluster_1306,3384,3959,575,1
36A,cluster_1478_amp1,cluster_1478,2364,2948,584,1
36A,cluster_1482_amp1,cluster_1482,4361,4956,595,2
36A,cluster_1517_amp1,cluster_1517,2885,3450,565,1
36A,cluster_1635_amp1,cluster_1635,3381,3959,578,1
36A,cluster_1706_amp1,cluster_1706,2896,3490,594,2
36A,cluster_1745_amp1,cluster_1745,2869,3450,581,0
36A,cluster_1780_amp1,cluster_1780,3381,3959,578,1
36A,cluster_1810_amp1,cluster_1810,3383,3959,576,0
36A,cluster_2012_amp1,cluster_2012,59,658,599,0
36A,cluster_2013_amp1,cluster_2013,563,1160,597,0
36A,cluster_2016_amp1,cluster_2016,2073,2664,591,0
36A,cluster_2017_amp1,cluster_2017,2572,3166,594,0
36A,cluster_2042_amp1,cluster_2042,15075,15671,596,0
36A,cluster_2081_amp1,cluster_2081,2906,3490,584,0
36A,cluster_2107_amp1,cluster_2107,14762,15360,598,4
36A,cluster_2186_amp1,cluster_2186,2869,3450,581,0
36A,cluster_2283_amp1,cluster_2283,2869,3450,581,0
36A,cluster_2406_amp1,cluster_2406,3383,3959,576,0
36A,cluster_2496_amp1,cluster_2496,3383,3959,576,0
36A,cluster_2525_amp1,cluster_2525,820,1411,591,2
36A,cluster_2593_amp1,cluster_2593,2869,3450,581,0
36A,cluster_2622_amp1,cluster_2622,3383,3959,576,0
36A,cluster_2711_amp1,cluster_2711,17781,18376,595,1
36A,cluster_2712_amp1,cluster_2712,18285,18804,519,0
36A,cluster_2718_amp1,cluster_2718,2239,2823,584,1
36A,cluster_2797_amp1,cluster_2797,2690,3269,579,0
36A,cluster_2844_amp1,cluster_2844,4530,5122,592,1
36A,cluster_2873_amp1,cluster_2873,3651,4241,590,0
36A,cluster_2874_amp1,cluster_2874,4120,4706,586,0
36A,cluster_2883_amp1,cluster_2883,3379,3959,580,1
36A,cluster_2950_amp1,cluster_2950,2206,2789,583,3
36A,cluster_2955_amp1,cluster_2955,4710,5285,575,0
36A,cluster_2965_amp1,cluster_2965,9721,10287,566,1
36A,cluster_2975_amp1,cluster_2975,14716,15289,573,0
36A,cluster_3068_amp1,cluster_3068,3383,3959,576,0
36A,cluster_3134_amp1,cluster_3134,2907,3490,583,1
36A,cluster_3140_amp1,cluster_3140,2709,3307,598,0
36A,cluster_3172_amp1,cluster_3172,3383,3959,576,0
36A,cluster_3203_amp1,cluster_3203,3383,3959,576,0
36A,cluster_3237_amp1,cluster_3237,2408,2986,578,1
36A,cluster_3244_amp1,cluster_3244,2407,2986,579,0
36A,cluster_3264_amp1,cluster_3264,2162,2739,577,0
36A,cluster_3334_amp1,cluster_3334,1147,1713,566,3
36A,cluster_3346_amp1,cluster_3346,14511,15111,600,1
36A,cluster_3355_amp1,cluster_3355,4369,4957,588,1
37,cluster_2049_amp1,cluster_2049,66,650,584,0
37,cluster_2050_amp1,cluster_2050,551,1144,593,0
38,cluster_458_amp1,cluster_458,1105,1706,601,1
38,cluster_476_amp1,cluster_476,1131,1685,554,3
38,cluster_1579_amp1,cluster_1579,4715,5311,596,0
38,cluster_1583_amp1,cluster_1583,6743,7336,593,0
38,cluster_1964_amp1,cluster_1964,1260,1834,574,2
38,cluster_2054_amp1,cluster_2054,1572,2148,576,0
38,cluster_2058_amp1,cluster_2058,3569,4145,576,0
38,cluster_2060_amp1,cluster_2060,4569,5169,600,0
38,cluster_2064_amp1,cluster_2064,6557,7125,568,0
38,cluster_2067_amp1,cluster_2067,8063,8663,600,0
39,cluster_266_amp1,cluster_266,1073,1656,583,1
39,cluster_376_amp1,cluster_376,1072,1656,584,0
39,cluster_432_amp1,cluster_432,1072,1656,584,0
39,cluster_462_amp1,cluster_462,1072,1656,584,0
39,cluster_504_amp1,cluster_504,13647,14247,600,2
39,cluster_741_amp1,cluster_741,1072,1658,586,1
39,cluster_770_amp1,cluster_770,1072,1656,584,0
39,cluster_914_amp1,cluster_914,1057,1656,599,2
39,cluster_1031_amp1,cluster_1031,573,1148,575,2
39,cluster_1478_amp1,cluster_1478,530,1114,584,2
39,cluster_1517_amp1,cluster_1517,1051,1616,565,2
39,cluster_1684_amp1,cluster_1684,1549,2134,585,0
39,cluster_1685_amp1,cluster_1685,2043,2626,583,1
39,cluster_1706_amp1,cluster_1706,1062,1656,594,2
39,cluster_1745_amp1,cluster_1745,1035,1616,581,1
39,cluster_2016_amp1,cluster_2016,239,830,591,1
39,cluster_2017_amp1,cluster_2017,738,1332,594,1
39,cluster_2081_amp1,cluster_2081,1072,1656,584,0
39,cluster_2082_amp1,cluster_2082,1549,2134,585,0
39,cluster_2083_amp1,cluster_2083,2039,2626,587,0
39,cluster_2086_amp1,cluster_2086,3570,4152,582,0
39,cluster_2107_amp1,cluster_2107,14031,14629,598,0
39,cluster_2186_amp1,cluster_2186,1035,1616,581,1
39,cluster_2250_amp1,cluster_2250,1550,2134,584,1
39,cluster_2251_amp1,cluster_2251,2039,2626,587,0
39,cluster_2254_amp1,cluster_2254,3570,4152,582,1
39,cluster_2283_amp1,cluster_2283,1035,1616,581,1
39,cluster_2593_amp1,cluster_2593,1035,1616,581,1
39,cluster_2667_amp1,cluster_2667,8273,8842,569,3
39,cluster_2718_amp1,cluster_2718,405,989,584,1
39,cluster_2840_amp1,cluster_2840,690,1289,599,1
39,cluster_3134_amp1,cluster_3134,1073,1656,583,1
40,cluster_5_amp1,cluster_5,2544,3140,596,2
40,cluster_160_amp1,cluster_160,15171,15747,576,1
40,cluster_163_amp1,cluster_163,16652,17249,597,0
40,cluster_229_amp1,cluster_229,2063,2638,575,2
40,cluster_266_amp1,cluster_266,1082,1665,583,0
40,cluster_288_amp1,cluster_288,12046,12646,600,0
40,cluster_294_amp1,cluster_294,15042,15638,596,0
40,cluster_299_amp1,cluster_299,17567,18141,574,0
40,cluster_306_amp1,cluster_306,2064,2638,574,2
40,cluster_313_amp1,cluster_313,5556,6131,575,2
40,cluster_315_amp1,cluster_315,6554,7146,592,2
40,cluster_328_amp1,cluster_328,13523,14121,598,0
40,cluster_376_amp1,cluster_376,1081,1665,584,1
40,cluster_432_amp1,cluster_432,1081,1665,584,1
40,cluster_434_amp1,cluster_434,2069,2638,569,1
40,cluster_462_amp1,cluster_462,1081,1665,584,1
40,cluster_741_amp1,cluster_741,1081,1667,586,2
40,cluster_743_amp1,cluster_743,2069,2638,569,1
40,cluster_747_amp1,cluster_747,4066,4641,575,2
40,cluster_770_amp1,cluster_770,1081,1665,584,1
40,cluster_772_amp1,cluster_772,2069,2638,569,1
40,cluster_776_amp1,cluster_776,4066,4641,575,3
40,cluster_826_amp1,cluster_826,2069,2638,569,1
40,cluster_830_amp1,cluster_830,4066,4641,575,2
40,cluster_906_amp1,cluster_906,15916,16515,599,1
40,cluster_921_amp1,cluster_921,4552,5141,589,0
40,cluster_942_amp1,cluster_942,15010,15598,588,0
40,cluster_1031_amp1,cluster_1031,582,1157,575,2
40,cluster_1036_amp1,cluster_1036,3056,3651,595,2
40,cluster_1039_amp1,cluster_1039,4549,5141,592,0
40,cluster_1062_amp1,cluster_1062,15483,16077,594,0
40,cluster_1075_amp1,cluster_1075,4549,5141,592,0
40,cluster_1102_amp1,cluster_1102,17344,17933,589,0
40,cluster_1114_amp1,cluster_1114,4547,5141,594,1
40,cluster_1182_amp1,cluster_1182,4066,4641,575,2
40,cluster_1214_amp1,cluster_1214,2064,2638,574,2
40,cluster_1229_amp1,cluster_1229,15042,15637,595,2
40,cluster_1233_amp1,cluster_1233,17037,17634,597,0
40,cluster_1241_amp1,cluster_1241,2069,2638,569,1
40,cluster_1264_amp1,cluster_1264,17140,17703,563,0
40,cluster_1297_amp1,cluster_1297,16862,17461,599,0
40,cluster_1374_amp1,cluster_1374,17750,18344,594,0
40,cluster_1386_amp1,cluster_1386,4549,5141,592,0
40,cluster_1408_amp1,cluster_1408,15171,15759,588,1
40,cluster_1478_amp1,cluster_1478,539,1123,584,2
40,cluster_1522_amp1,cluster_1522,4549,5141,592,0
40,cluster_1561_amp1,cluster_1561,15140,15740,600,0
40,cluster_1630_amp1,cluster_1630,16494,17090,596,1
40,cluster_1667_amp1,cluster_1667,16494,17089,595,2
40,cluster_1745_amp1,cluster_1745,1044,1625,581,1
40,cluster_1992_amp1,cluster_1992,2069,2638,569,1
40,cluster_2016_amp1,cluster_2016,248,839,591,2
40,cluster_2081_amp1,cluster_2081,1081,1665,584,1
40,cluster_2118_amp1,cluster_2118,4549,5141,592,0
40,cluster_2119_amp1,cluster_2119,5073,5672,599,0
40,cluster_2124_amp1,cluster_2124,7558,8144,586,0
40,cluster_2133_amp1,cluster_2133,12046,12646,600,0
40,cluster_2143_amp1,cluster_2143,17037,17634,597,0
40,cluster_2183_amp1,cluster_2183,17279,17863,584,1
40,cluster_2186_amp1,cluster_2186,1044,1625,581,1
40,cluster_2283_amp1,cluster_2283,1044,1625,581,1
40,cluster_2362_amp1,cluster_2362,16336,16935,599,0
40,cluster_2436_amp1,cluster_2436,2069,2638,569,1
40,cluster_2466_amp1,cluster_2466,4549,5136,587,1
40,cluster_2485_amp1,cluster_2485,15042,15638,596,0
40,cluster_2489_amp1,cluster_2489,17037,17634,597,0
40,cluster_2519_amp1,cluster_2519,16304,16887,583,0
40,cluster_2593_amp1,cluster_2593,1044,1625,581,1
40,cluster_2718_amp1,cluster_2718,414,998,584,1
40,cluster_2732_amp1,cluster_2732,15500,16077,577,1
40,cluster_2734_amp1,cluster_2734,16501,17090,589,0
40,cluster_2797_amp1,cluster_2797,865,1444,579,0
40,cluster_2840_amp1,cluster_2840,699,1298,599,1
40,cluster_2844_amp1,cluster_2844,2705,3297,592,2
40,cluster_2873_amp1,cluster_2873,1826,2416,590,1
40,cluster_2874_amp1,cluster_2874,2295,2881,586,0
40,cluster_2950_amp1,cluster_2950,381,964,583,2
40,cluster_2955_amp1,cluster_2955,2885,3460,575,1
40,cluster_3103_amp1,cluster_3103,2069,2638,569,1
40,cluster_3122_amp1,cluster_3122,15140,15740,600,0
40,cluster_3128_amp1,cluster_3128,4066,4641,575,2
40,cluster_3134_amp1,cluster_3134,1082,1665,583,0
40,cluster_3140_amp1,cluster_3140,884,1482,598,0
40,cluster_3164_amp1,cluster_3164,16510,17107,597,2
40,cluster_3192_amp1,cluster_3192,15140,15740,600,0
40,cluster_3195_amp1,cluster_3195,16652,17249,597,0
40,cluster_3210_amp1,cluster_3210,15171,15759,588,0
40,cluster_3213_amp1,cluster_3213,16677,17249,572,0
40,cluster_3215_amp1,cluster_3215,17696,18251,555,0
40,cluster_3241_amp1,cluster_3241,15171,15747,576,1
40,cluster_3264_amp1,cluster_3264,337,914,577,2
40,cluster_3355_amp1,cluster_3355,2544,3132,588,2
41A,cluster_39_amp1,cluster_39,3029,3638,609,2
41A,cluster_140_amp1,cluster_140,1549,2125,576,0
41A,cluster_141_amp1,cluster_141,2049,2636,587,1
41A,cluster_145_amp1,cluster_145,4071,4629,558,0
41A,cluster_163_amp1,cluster_163,17435,18032,597,0
41A,cluster_179_amp1,cluster_179,1549,2125,576,0
41A,cluster_180_amp1,cluster_180,2049,2636,587,1
41A,cluster_184_amp1,cluster_184,4071,4629,558,0
41A,cluster_207_amp1,cluster_207,2049,2636,587,1
41A,cluster_257_amp1,cluster_257,15992,16583,591,1
41A,cluster_266_amp1,cluster_266,1073,1656,583,1
41A,cluster_299_amp1,cluster_299,18350,18924,574,0
41A,cluster_376_amp1,cluster_376,1072,1656,584,0
41A,cluster_377_amp1,cluster_377,1549,2125,576,0
41A,cluster_379_amp1,cluster_379,2565,3163,598,0
41A,cluster_401_amp1,cluster_401,2049,2636,587,1
41A,cluster_432_amp1,cluster_432,1072,1656,584,0
41A,cluster_462_amp1,cluster_462,1072,1656,584,0
41A,cluster_504_amp1,cluster_504,14630,15230,600,2
41A,cluster_576_amp1,cluster_576,2566,3149,583,3
41A,cluster_602_amp1,cluster_602,1549,2125,576,0
41A,cluster_603_amp1,cluster_603,2074,2667,593,1
41A,cluster_634_amp1,cluster_634,1549,2125,576,0
41A,cluster_636_amp1,cluster_636,2547,3116,569,0
41A,cluster_661_amp1,cluster_661,2547,3116,569,0
41A,cluster_697_amp1,cluster_697,1549,2125,576,0
41A,cluster_741_amp1,cluster_741,1072,1658,586,1
41A,cluster_770_amp1,cluster_770,1072,1656,584,0
41A,cluster_794_amp1,cluster_794,1549,2125,576,0
41A,cluster_799_amp1,cluster_799,4071,4629,558,0
41A,cluster_876_amp1,cluster_876,1549,2125,576,0
41A,cluster_906_amp1,cluster_906,16699,17298,599,0
41A,cluster_914_amp1,cluster_914,1057,1656,599,1
41A,cluster_950_amp1,cluster_950,1549,2125,576,0
41A,cluster_955_amp1,cluster_955,4067,4629,562,1
41A,cluster_956_amp1,cluster_956,4539,5139,600,1
41A,cluster_1031_amp1,cluster_1031,573,1148,575,3
41A,cluster_1062_amp1,cluster_1062,16266,16860,594,1
41A,cluster_1102_amp1,cluster_1102,18127,18716,589,0
41A,cluster_1149_amp1,cluster_1149,1549,2125,576,0
41A,cluster_1264_amp1,cluster_1264,17923,18486,563,0
41A,cluster_1297_amp1,cluster_1297,17645,18244,599,1
41A,cluster_1306_amp1,cluster_1306,1550,2125,575,1
41A,cluster_1307_amp1,cluster_1307,2049,2636,587,1
41A,cluster_1348_amp1,cluster_1348,4076,4675,599,0
41A,cluster_1374_amp1,cluster_1374,18533,19127,594,0
41A,cluster_1446_amp1,cluster_1446,17062,17661,599,2
41A,cluster_1478_amp1,cluster_1478,530,1114,584,2
41A,cluster_1517_amp1,cluster_1517,1051,1616,565,0
41A,cluster_1603_amp1,cluster_1603,2065,2665,600,0
41A,cluster_1605_amp1,cluster_1605,3038,3638,600,4
41A,cluster_1630_amp1,cluster_1630,17277,17873,596,0
41A,cluster_1635_amp1,cluster_1635,1547,2125,578,1
41A,cluster_1667_amp1,cluster_1667,17277,17872,595,1
41A,cluster_1668_amp1,cluster_1668,17780,18375,595,0
41A,cluster_1706_amp1,cluster_1706,1062,1656,594,1
41A,cluster_1709_amp1,cluster_1709,2565,3163,598,0
41A,cluster_1724_amp1,cluster_1724,11400,12000,600,0
41A,cluster_1745_amp1,cluster_1745,1035,1616,581,0
41A,cluster_1780_amp1,cluster_1780,1547,2125,578,1
41A,cluster_1781_amp1,cluster_1781,2049,2636,587,1
41A,cluster_1785_amp1,cluster_1785,4071,4629,558,0
41A,cluster_1810_amp1,cluster_1810,1549,2125,576,0
